0,0,5,.,f,r,e,e,-,c,o,u,n,t,e,r,.,c,o,.,u,k,0
0,0,6,.,f,r,e,e,-,a,d,u,l,t,-,c,o,u,n,t,e,r,s,.,x,-,x,t,r,a,.,c,o,m,0
w,w,w,.,b,j,k,q,z,x,.,c,o,m,0
w,w,w,.,m,i,7,0,6,6,6,.,c,o,m,0
w,w,w,.,3,2,1,j,z,w,.,c,o,m,0
w,w,w,.,j,0,0,3,3,.,c,o,m,0
w,w,w,.,i,d,e,a,3,m,.,c,o,m,0
w,w,w,.,s,s,d,2,3,3,.,c,o,m,0
w,w,w,.,1,2,3,w,z,j,z,.,c,o,m,0
w,w,w,.,f,a,s,t,t,.,c,n,0
w,w,w,.,z,d,0,0,0,1,.,c,o,m,0
w,w,w,.,5,2,1,j,z,w,.,c,o,m,0
w,w,w,.,2,8,0,8,7,8,.,c,o,m,0
w,w,w,.,i,m,g,.,o,g,i,m,n,t,o,.,j,k,q,u,a,n,.,c,o,m,0
w,w,w,.,c,a,i,f,u,t,d,.,t,k,0
w,w,w,.,a,a,n,l,l,c,s,.,c,o,m,0
w,w,w,.,c,h,u,a,n,g,f,u,0,0,1,.,c,o,m,0
w,w,w,.,5,6,6,s,m,.,c,o,m,0
w,w,w,.,h,e,b,x,i,n,y,o,u,.,c,o,m,0
w,w,w,.,i,m,g,.,h,u,d,d,a,.,c,n,0
w,w,w,.,o,e,m,m,e,o,.,c,o,m,0
w,w,w,.,h,u,d,d,a,.,c,n,0
w,w,w,.,6,1,6,x,p,.,c,o,m,0
w,w,w,.,q,w,s,h,i,b,a,i,w,a,n,.,n,e,t,0
w,w,w,.,p,i,c,.,d,i,p,c,c,e,j,k,.,x,i,a,m,i,0,0,1,.,c,o,m,0
w,w,w,.,s,u,p,e,r,w,i,n,n,e,r,.,c,n,0
w,w,w,.,5,.,2,5,2,d,.,c,o,m,0
w,w,w,.,y,a,j,a,9,8,.,c,o,m,0
w,w,w,.,x,d,2,0,1,6,.,c,o,m,0
w,w,w,.,d,.,k,.,r,m,5,3,7,.,c,o,m,0
w,w,w,.,i,m,g,.,q,d,m,m,.,c,c,0
w,w,w,.,d,i,t,.,a,n,o,d,i,t,.,c,o,m,0
w,w,w,.,k,j,h,g,f,6,6,6,.,c,o,m,0
w,w,w,.,g,e,g,e,g,a,n,.,j,i,a,h,u,i,z,m,.,m,e,0
w,w,w,.,1,9,8,1,3,8,.,c,o,m,0
w,w,w,.,z,h,u,6,6,7,.,c,o,m,0
w,w,w,.,x,u,n,l,e,.,o,r,g,0
w,w,w,.,s,d,s,2,1,1,1,.,c,o,m,0
w,w,w,.,m,i,t,a,o,.,k,u,1,1,2,.,c,o,m,0
w,w,w,.,j,i,a,o,d,i,a,n,m,g,.,c,o,m,0
w,w,w,.,c,u,o,w,u,y,e,m,i,a,n,.,c,o,m,0
w,w,w,.,k,y,u,i,9,9,9,.,c,o,m,0
w,w,w,.,s,0,1,6,1,.,l,s,g,a,m,e,5,0,2,.,c,o,m,0
w,w,w,.,d,d,s,j,9,9,9,.,c,o,m,0
w,w,w,.,t,.,y,z,p,p,e,.,c,o,m,0
w,w,w,.,d,f,g,h,4,5,9,.,c,o,m,0
w,w,w,.,7,7,7,6,7,8,.,c,o,m,0
w,w,w,.,1,9,3,.,j,o,y,p,u,s,h,.,c,n,0
w,w,w,.,h,m,y,l,1,6,8,.,c,o,m,0
w,w,w,.,6,6,s,u,n,n,y,.,c,o,m,0
w,w,w,.,s,h,y,7,7,7,s,.,c,o,m,0
w,w,w,.,7,-,z,h,o,u,.,c,o,m,0
w,w,w,.,y,z,3,3,0,0,.,c,o,m,0
w,w,w,.,x,g,8,9,3,.,c,o,m,0
w,w,w,.,4,5,6,5,6,7,.,c,o,m,0
w,w,w,.,d,d,z,.,k,e,w,e,i,k,a,n,g,.,c,o,m,0
w,w,w,.,z,w,m,k,.,j,r,j,d,n,e,t,.,n,e,t,0
w,w,w,.,j,z,z,.,b,r,o,t,h,e,r,z,g,.,c,o,m,0
w,w,w,.,h,c,.,y,a,l,o,e,8,0,2,7,.,c,o,m,0
w,w,w,.,t,g,.,x,i,n,k,u,a,i,.,c,o,m,0
w,w,w,.,h,u,i,u,i,.,c,n,0
w,w,w,.,h,a,n,f,e,t,.,c,o,m,0
w,w,w,.,b,a,i,d,u,.,1,2,0,y,n,b,y,y,.,c,o,m,0
w,w,w,.,t,h,e,m,s,.,y,i,z,h,a,n,9,8,.,c,o,m,0
w,w,w,.,g,a,n,i,m,g,.,g,u,o,b,i,a,o,l,i,v,e,.,c,o,m,0
w,w,w,.,k,d,s,.,t,w,o,s,.,n,e,t,.,c,n,0
w,w,w,.,n,e,w,i,m,g,.,s,a,n,t,a,i,s,h,i,j,i,.,c,o,m,.,c,n,0
w,w,w,.,y,y,m,.,0,1,0,f,k,z,x,.,c,o,m,0
w,w,w,.,t,b,p,h,o,t,o,4,.,b,a,b,a,b,i,a,n,.,c,o,m,0
w,w,w,.,l,y,.,m,e,i,s,h,e,n,g,g,o,.,n,e,t,0
w,w,w,.,z,t,y,s,c,8,8,.,c,o,m,0
w,w,w,.,u,.,c,p,a,j,z,.,c,o,m,0
w,w,w,.,s,w,6,3,.,c,o,m,0
w,w,w,.,c,p,a,9,5,.,c,o,m,0
w,w,w,.,f,e,n,t,a,k,b,o,o,k,.,c,o,m,0
w,w,w,.,n,e,w,s,0,0,9,.,9,2,5,a,i,t,a,.,c,n,0
w,w,w,.,j,s,9,1,1,.,c,o,m,0
w,w,w,.,b,d,z,t,.,w,i,d,e,n,m,o,l,d,.,c,o,0
w,w,w,.,w,e,r,.,e,r,j,i,s,d,.,i,n,f,o,0
w,w,w,.,l,o,n,g,u,a,.,c,n,0
w,w,w,.,j,d,t,n,b,6,9,9,.,c,o,m,0
w,w,w,.,x,g,4,9,7,.,c,o,m,0
w,w,w,.,g,a,n,.,g,d,y,n,b,.,n,e,t,0
w,w,w,.,f,i,6,.,c,n,0
w,w,w,.,a,.,y,n,b,y,y,.,n,e,t,0
w,w,w,.,b,a,i,d,u,.,g,z,s,w,e,l,l,.,c,o,m,0
w,w,w,.,q,q,.,q,3,8,.,p,w,0
w,w,w,.,i,o,y,r,y,.,f,l,a,s,h,.,j,i,e,h,u,n,m,i,s,h,u,.,c,o,m,0
w,w,w,.,g,o,n,g,h,e,s,h,e,n,g,s,h,i,.,c,o,m,0
w,w,w,.,q,d,a,o,b,.,f,l,a,s,h,.,j,i,e,h,u,n,m,i,s,h,u,.,c,o,m,0
w,w,w,.,c,n,j,c,l,y,.,c,o,0
w,w,w,.,v,o,y,c,v,.,p,o,p,.,j,i,e,h,u,n,m,i,s,h,u,.,c,o,m,0
w,w,w,.,w,e,i,m,e,i,a,.,c,o,m,0
w,w,w,.,s,u,j,j,v,y,c,.,p,o,p,.,j,i,e,h,u,n,m,i,s,h,u,.,c,o,m,0
w,w,w,.,b,o,l,u,o,s,.,c,o,m,.,c,n,0
w,w,w,.,w,a,n,.,8,6,4,1,y,x,.,c,o,m,0
w,w,w,.,y,q,h,.,a,h,j,s,z,n,.,c,o,m,0
w,w,w,.,c,p,a,5,8,8,.,c,o,m,0
w,w,w,.,i,q,g,y,4,.,c,o,m,0
w,w,w,.,j,h,s,3,3,3,.,c,o,m,0
w,w,w,.,d,o,w,n,l,o,a,d,.,y,h,g,j,.,c,c,0
w,w,w,.,t,v,p,u,1,.,c,o,m,0
w,w,w,.,7,6,.,y,u,n,6,5,4,.,c,o,m,0
w,w,w,.,d,o,w,n,.,q,i,y,u,e,9,8,.,n,e,t,0
w,w,w,.,1,1,5,2,3,6,.,x,7,s,h,o,p,.,c,o,m,0
w,w,w,.,t,t,s,q,.,c,c,0
w,w,w,.,n,h,y,8,8,8,9,.,c,o,m,0
w,w,w,.,s,d,f,d,f,2,2,1,.,c,o,m,0
w,w,w,.,a,q,9,9,8,8,.,c,o,m,0
w,w,w,.,p,p,7,3,6,.,c,o,m,0
w,w,w,.,h,n,2,0,1,4,g,s,.,c,o,m,0
w,w,w,.,6,5,6,5,p,t,.,c,o,m,0
w,w,w,.,l,e,l,o,.,z,i,p,h,o,s,t,i,n,g,.,o,r,g,0
w,w,w,.,f,s,.,r,i,c,a,z,.,c,o,m,0
w,w,w,.,2,0,1,4,h,d,g,.,c,o,m,0
w,w,w,.,c,5,7,9,.,c,o,m,0
w,w,w,.,c,l,o,t,h,e,s,t,a,o,.,c,o,m,0
w,w,w,.,7,y,5,e,.,d,d,n,s,s,b,.,j,i,n,g,c,i,-,l,i,g,h,t,i,n,g,.,c,o,m,0
w,w,w,.,1,6,1,7,.,1,6,1,0,.,b,b,n,3,3,3,f,s,.,3,3,2,2,.,o,r,g,0
w,w,w,.,g,a,n,.,y,n,b,1,1,4,.,c,o,m,0
w,w,w,.,h,u,j,i,5,9,1,0,.,c,o,m,0
w,w,w,.,f,g,n,8,8,.,c,o,m,0
w,w,w,.,6,6,8,o,n,s,.,c,o,m,0
w,w,w,.,2,7,7,b,c,.,c,o,m,0
w,w,w,.,s,a,n,s,e,j,i,n,.,c,c,0
w,w,w,.,d,c,4,5,6,7,.,c,o,m,0
w,w,w,.,s,a,n,s,e,j,i,n,.,c,o,m,.,c,n,0
w,w,w,.,a,o,m,e,n,j,i,n,s,h,a,d,u,c,h,a,n,g,1,4,7,.,c,o,m,0
w,w,w,.,a,p,p,s,.,p,c,p,p,.,c,n,0
w,w,w,.,t,u,i,g,u,a,n,g,.,x,h,d,q,m,.,c,o,m,0
w,w,w,.,5,w,5,.,c,o,m,0
w,w,w,.,w,2,.,q,i,a,n,y,a,s,o,.,n,e,t,0
w,w,w,.,c,h,i,n,a,s,k,i,n,.,c,n,0
w,w,w,.,8,8,8,3,7,0,.,c,o,m,0
w,w,w,.,b,a,i,f,u,n,i,.,c,o,m,0
w,w,w,.,b,w,i,n,3,3,9,9,.,c,o,m,0
w,w,w,.,l,v,s,h,o,u,.,c,o,m,0
w,w,w,.,5,3,6,5,.,c,o,m,0
w,w,w,.,2,1,3,9,9,9,.,c,o,m,0
w,w,w,.,y,a,o,l,o,v,e,.,i,n,f,o,0
w,w,w,.,g,g,2,.,x,u,n,y,i,n,g,.,c,o,m,0
w,w,w,.,u,.,y,o,u,y,i,l,m,.,c,o,m,0
w,w,w,.,z,s,8,8,8,3,.,c,o,m,0
w,w,w,.,x,3,1,4,.,0,9,3,1,g,c,r,j,.,c,o,m,0
w,w,w,.,x,j,8,6,8,8,.,c,o,m,0
w,w,w,.,s,h,o,u,q,u,.,h,p,5,0,0,0,.,c,o,m,0
w,w,w,.,z,r,0,0,1,1,.,c,o,m,0
w,w,w,.,i,c,x,c,s,q,.,c,o,m,0
w,w,w,.,f,s,.,m,y,e,p,a,i,.,c,n,0
w,w,w,.,h,g,8,8,0,8,.,c,o,m,0
w,w,w,.,c,n,w,h,t,v,.,c,n,0
w,w,w,.,m,k,.,w,z,s,z,b,.,c,n,0
w,w,w,.,6,7,5,9,9,.,c,o,m,0
w,w,w,.,i,c,x,c,s,q,.,c,o,m,.,i,m,g,.,8,0,0,c,d,n,.,c,o,m,0
w,w,w,.,e,6,b,e,t,.,n,e,t,0
w,w,w,.,c,h,e,n,g,d,u,q,i,c,h,e,g,u,o,h,u,.,c,o,m,0
w,w,w,.,b,e,t,2,0,0,6,.,c,o,m,0
w,w,w,.,t,u,e,i,n,f,o,.,c,o,m,0
w,w,w,.,h,g,2,2,3,4,5,.,c,o,m,0
w,w,w,.,g,a,m,e,-,3,6,5,.,c,o,m,0
w,w,w,.,g,z,t,p,e,.,c,o,m,0
w,w,w,.,h,g,3,6,.,c,o,m,0
w,w,w,.,8,3,s,u,n,c,i,t,y,.,c,o,m,0
w,w,w,.,1,8,2,2,9,9,.,c,o,m,0
w,w,w,.,3,6,0,t,x,q,x,.,c,o,m,0
w,w,w,.,u,6,6,.,c,o,m,0
w,w,w,.,m,o,s,h,u,p,u,k,e,.,p,p,d,d,-,e,e,t,4,.,i,n,0
w,w,w,.,m,k,.,r,a,w,j,t,.,c,o,m,0
w,w,w,.,f,h,g,f,h,g,-,h,y,e,.,c,o,m,0
w,w,w,.,b,e,t,1,6,.,c,o,m,0
w,w,w,.,t,s,d,i,c,e,b,e,l,l,.,c,o,m,0
w,w,w,.,m,k,.,s,c,o,n,y,.,c,n,0
w,w,w,.,s,h,n,a,n,t,a,i,.,c,n,0
w,w,w,.,p,l,w,s,3,3,3,.,c,o,m,0
w,w,w,.,9,3,s,t,y,l,e,.,c,o,m,0
w,w,w,.,s,h,g,o,e,.,c,o,m,0
w,w,w,.,t,z,7,7,7,7,.,c,o,m,0
w,w,w,.,i,d,u,d,u,.,b,0,.,u,p,a,i,y,u,n,.,c,o,m,0
w,w,w,.,h,g,9,2,0,0,.,c,o,m,0
w,w,w,.,g,a,m,e,.,c,g,0,7,0,.,n,e,t,0
w,w,w,.,h,g,4,5,5,5,.,n,e,t,0
w,w,w,.,s,j,5,2,8,.,c,o,m,0
w,w,w,.,d,o,w,n,.,8,1,c,s,.,o,r,g,0
w,w,w,.,h,q,r,1,1,1,1,.,c,o,m,0
w,w,w,.,l,t,p,6,6,6,.,c,o,m,0
w,w,w,.,7,2,2,3,.,c,o,m,0
w,w,w,.,c,e,o,5,5,5,5,5,.,c,o,m,0
w,w,w,.,z,y,j,z,b,s,s,.,c,o,m,0
w,w,w,.,m,k,.,m,v,o,k,.,c,n,0
w,w,w,.,2,0,1,4,j,z,w,.,c,o,m,0
w,w,w,.,h,g,8,3,8,3,.,c,o,m,0
w,w,w,.,z,g,x,y,h,.,o,r,g,0
w,w,w,.,z,g,d,f,a,f,t,.,x,q,z,w,d,q,z,e,.,e,d,n,r,o,.,p,w,0
w,w,w,.,h,g,1,8,.,c,c,0
w,w,w,.,b,d,.,z,b,z,h,a,n,d,i,a,n,.,c,o,m,0
w,w,w,.,w,w,w,3,.,d,u,o,d,u,o,0,4,.,p,w,:,0
w,w,w,.,h,g,0,0,1,1,8,8,.,c,o,m,0
w,w,w,.,e,j,b,i,a,n,l,i,.,c,o,m,0
w,w,w,.,m,m,9,6,8,8,.,c,o,m,0
w,w,w,.,s,j,0,8,9,.,c,o,m,0
w,w,w,.,s,i,n,a,1,6,8,.,c,o,m,0
w,w,w,.,1,9,8,0,t,v,.,c,o,m,0
w,w,w,.,d,c,3,8,7,.,c,o,m,0
w,w,w,.,1,5,6,7,.,i,n,t,e,r,3,n,e,t,.,c,o,m,0
w,w,w,.,q,a,z,s,w,.,c,o,m,0
w,w,w,.,3,y,7,7,7,7,.,c,o,m,0
w,w,w,.,j,z,z,p,.,h,o,t,d,o,g,h,i,g,h,w,a,y,.,c,o,m,0
w,w,w,.,z,s,h,u,i,0,1,.,n,e,t,0
w,w,w,.,6,6,m,s,d,.,c,o,m,0
w,w,w,.,m,d,0,0,9,9,.,c,o,m,0
w,w,w,.,b,o,2,0,1,5,.,c,o,m,0
w,w,w,.,8,8,8,8,h,g,w,.,c,o,m,0
w,w,w,.,h,g,5,5,6,5,.,c,o,m,0
w,w,w,.,w,x,h,n,d,l,.,c,o,m,0
w,w,w,.,b,a,i,r,e,n,.,c,o,m,0
w,w,w,.,m,s,c,f,g,g,.,c,o,m,0
w,w,w,.,x,y,z,s,k,.,c,o,m,0
w,w,w,.,x,x,1,0,8,8,.,c,o,m,0
w,w,w,.,t,8,3,s,u,n,c,i,t,y,.,c,o,m,0
w,w,w,.,d,a,f,a,3,8,.,c,o,m,0
w,w,w,.,d,a,y,u,d,o,n,g,.,c,o,m,0
w,w,w,.,y,8,3,s,u,n,c,i,t,y,.,c,o,m,0
w,w,w,.,6,8,8,8,z,r,.,c,o,m,0
w,w,w,.,r,c,p,j,8,8,.,c,o,m,0
w,w,w,.,h,a,b,a,m,n,.,c,o,m,0
w,w,w,.,w,j,3,x,g,l,.,c,o,m,0
w,w,w,.,s,h,f,u,z,h,o,n,g,.,c,o,m,0
w,w,w,.,f,y,-,b,j,.,c,o,m,0
w,w,w,.,j,b,t,z,b,s,m,.,c,o,m,0
w,w,w,.,a,b,c,.,c,t,v,w,m,.,c,o,m,0
w,w,w,.,h,u,i,t,c,h,i,c,.,c,o,m,0
w,w,w,.,b,a,n,j,i,a,2,4,.,c,o,m,0
w,w,w,.,h,z,5,8,.,p,w,0
w,w,w,.,a,b,c,.,s,d,m,p,w,.,c,n,0
w,w,w,.,s,a,n,b,b,s,.,c,o,m,0
w,w,w,.,p,c,.,p,y,e,c,a,.,c,o,m,0
w,w,w,.,l,a,n,c,h,a,m,c,o,.,c,o,m,0
w,w,w,.,w,a,w,a,.,z,h,u,r,e,n,s,o,f,t,.,c,o,m,0
w,w,w,.,c,p,a,j,z,.,c,o,m,0
w,w,w,.,v,i,p,9,7,.,f,r,e,e,3,v,.,n,e,t,0
w,w,w,.,0,2,1,w,a,t,e,r,.,n,e,t,0
w,w,w,.,b,d,.,j,l,h,z,s,.,c,n,0
w,w,w,.,m,k,.,n,c,c,i,r,.,c,n,0
w,w,w,.,8,8,8,z,j,l,m,.,c,o,m,0
w,w,w,.,m,k,s,h,y,.,n,o,-,i,p,.,i,n,f,o,0
w,w,w,.,p,8,3,s,u,n,c,i,t,y,.,c,o,m,0
w,w,w,.,m,p,g,p,g,.,c,o,m,0
w,w,w,.,b,j,8,8,8,s,o,h,u,.,b,l,o,g,.,s,o,h,u,.,c,o,m,0
w,w,w,.,z,i,m,i,l,a,n,.,a,l,e,n,y,a,c,h,i,n,a,.,c,o,m,0
w,w,w,.,c,n,d,i,z,.,c,o,m,0
w,w,w,.,q,b,.,z,i,m,i,l,a,n,.,c,o,m,0
w,w,w,.,x,z,y,-,5,1,8,8,8,.,c,o,m,0
w,w,w,.,h,a,o,.,7,7,5,9,.,c,o,m,0
w,w,w,.,x,i,a,o,m,8,8,8,.,c,o,m,0
w,w,w,.,o,a,s,.,t,s,a,g,g,e,r,.,t,k,0
w,w,w,.,9,2,1,8,8,.,c,o,m,0
w,w,w,.,b,d,.,b,a,i,h,u,i,d,i,b,a,n,.,c,o,m,0
w,w,w,.,h,h,9,9,m,y,.,t,k,0
w,w,w,.,d,l,.,q,x,i,a,z,a,i,.,c,o,m,0
w,w,w,.,e,h,w,r,e,r,h,w,e,k,r,e,w,4,3,r,u,i,.,t,k,0
w,w,w,.,d,s,h,a,n,g,c,h,e,n,g,.,c,n,0
w,w,w,.,t,v,i,z,l,e,y,i,n,.,c,o,m,0
w,w,w,.,a,d,m,.,e,e,y,y,.,c,o,m,0
w,w,w,.,j,d,y,y,6,6,7,.,c,o,m,0
w,w,w,.,r,k,r,h,.,p,o,p,.,j,i,e,h,u,n,m,i,s,h,u,.,c,o,m,0
w,w,w,.,b,a,i,d,u,.,c,o,m,.,c,n,y,8,.,c,o,m,0
w,w,w,.,c,j,3,3,0,0,.,c,o,m,0
w,w,w,.,r,5,6,5,5,.,c,o,m,0
w,w,w,.,u,s,9,1,5,0,.,c,o,m,0
w,w,w,.,x,e,d,8,8,1,.,c,o,m,0
w,w,w,.,u,u,5,5,0,0,.,c,o,m,0
w,w,w,.,8,5,6,8,8,8,8,.,c,o,m,0
w,w,w,.,y,d,e,b,b,s,.,c,o,m,0
w,w,w,.,w,u,8,5,8,8,.,c,o,m,0
w,w,w,.,s,u,a,1,j,d,g,0,a,c,0,m,.,d,a,n,p,o,n,c,h,e,m,.,c,o,m,:,0
w,w,w,.,h,g,7,8,9,5,.,c,o,m,0
w,w,w,.,w,j,b,j,3,.,c,o,m,0
w,w,w,.,j,n,h,2,2,3,3,.,c,o,m,0
w,w,w,.,a,m,4,5,6,7,.,c,o,m,0
w,w,w,.,0,3,3,0,0,3,.,c,o,m,0
w,w,w,.,a,m,6,6,1,.,c,o,m,0
w,w,w,.,s,p,j,0,3,.,c,o,m,0
w,w,w,.,d,c,1,1,5,5,.,c,o,m,0
w,w,w,.,b,c,1,1,6,6,.,c,o,m,0
w,w,w,.,h,j,c,5,9,9,.,c,o,m,0
w,w,w,.,m,9,5,5,1,8,.,c,o,m,0
w,w,w,.,x,7,7,7,9,9,.,c,o,m,0
w,w,w,.,s,9,9,9,8,8,.,c,o,m,0
w,w,w,.,h,q,r,4,4,.,c,o,m,0
w,w,w,.,x,j,8,8,5,5,.,c,o,m,0
w,w,w,.,j,g,1,5,1,5,.,c,o,m,0
w,w,w,.,r,f,0,3,8,8,.,c,o,m,0
w,w,w,.,7,8,8,.,n,e,t,0
w,w,w,.,b,e,n,6,6,8,8,.,c,o,m,0
w,w,w,.,p,j,1,0,8,.,c,o,m,0
w,w,w,.,h,u,i,0,0,4,4,.,c,o,m,0
w,w,w,.,x,h,2,6,6,6,.,c,o,m,0
w,w,w,.,b,w,i,n,8,8,9,9,.,c,o,m,0
w,w,w,.,m,0,0,1,5,.,c,o,m,0
w,w,w,.,c,a,1,1,6,6,.,c,o,m,0
w,w,w,.,x,7,7,.,c,o,m,0
w,w,w,.,j,s,c,6,6,.,c,o,m,0
w,w,w,.,j,w,1,1,9,9,.,c,o,m,0
w,w,w,.,c,i,t,i,2,2,2,.,c,o,m,0
w,w,w,.,0,0,7,8,9,7,8,9,.,c,o,m,0
w,w,w,.,j,b,6,6,6,6,6,.,c,o,m,0
w,w,w,.,v,n,2,0,2,.,c,o,m,0
w,w,w,.,s,d,0,5,1,1,.,f,3,e,d,.,p,w,0
w,w,w,.,w,a,n,g,s,h,a,n,g,j,i,a,z,h,e,n,g,.,c,o,m,0
w,w,w,.,x,i,n,p,u,c,h,e,m,.,c,o,m,0
w,w,w,.,p,h,1,5,8,.,c,o,m,0
w,w,w,.,w,x,.,1,6,8,8,w,f,.,c,o,m,0
w,w,w,.,5,8,7,7,m,s,c,.,c,o,m,0
w,w,w,.,c,h,e,n,g,3,3,3,.,c,o,m,0
w,w,w,.,a,b,c,j,i,a,n,z,h,i,.,c,o,m,0
w,w,w,.,f,h,-,p,h,1,5,8,.,c,o,m,0
w,w,w,.,a,8,0,4,.,c,o,m,0
w,w,w,.,b,g,.,b,w,s,h,u,.,c,n,0
w,w,w,.,w,a,i,w,a,i,l,i,.,c,o,m,0
w,w,w,.,w,z,h,j,g,y,.,c,o,m,0
w,w,w,.,8,8,8,x,y,p,t,.,c,o,m,0
w,w,w,.,6,9,8,0,5,.,m,g,m,0,0,3,.,c,o,m,0
w,w,w,.,p,h,2,7,8,.,c,o,m,0
w,w,w,.,6,6,b,l,g,.,c,o,m,0
w,w,w,.,p,h,1,5,8,.,i,n,f,o,0
w,w,w,.,t,j,s,e,w,.,c,o,m,0
w,w,w,.,2,8,6,6,6,.,c,o,m,0
w,w,w,.,u,g,a,m,e,.,c,g,0,7,0,.,n,e,0
w,w,w,.,8,9,8,9,s,j,.,c,o,m,0
w,w,w,.,b,j,x,d,h,t,u,s,h,u,.,c,o,m,0
w,w,w,.,d,c,5,5,4,4,.,c,o,m,0
w,w,w,.,p,h,1,5,8,.,o,r,g,0
w,w,w,.,a,0,0,0,3,.,c,o,m,0
w,w,w,.,l,y,n,o,r,d,.,c,o,m,0
w,w,w,.,a,k,e,d,u,.,c,o,m,.,c,n,0
w,w,w,.,b,a,i,d,u,0,0,.,c,o,m,0
w,w,w,.,1,0,0,.,v,a,b,e,s,.,n,e,t,0
w,w,w,.,n,e,w,s,.,z,y,n,e,w,s,.,c,o,m,0
w,w,w,.,t,a,o,b,a,o,h,v,z,.,c,o,m,0
w,w,w,.,2,7,7,8,9,.,c,o,m,0
w,w,w,.,s,z,.,s,o,o,e,.,c,n,0
w,w,w,.,9,8,1,8,8,.,c,o,m,0
w,w,w,.,4,4,4,7,7,s,u,n,c,i,t,y,.,c,o,m,0
w,w,w,.,v,i,p,9,3,.,c,o,m,0
w,w,w,.,k,n,m,b,g,q,.,b,l,o,g,.,1,6,3,.,c,o,m,0
w,w,w,.,i,5,h,x,.,c,o,m,0
w,w,w,.,t,i,a,n,d,u,p,q,.,c,o,m,0
w,w,w,.,o,i,h,o,k,0,0,.,q,u,a,n,n,h,a,c,v,a,n,g,.,c,o,m,0
w,w,w,.,y,c,k,p,l,.,c,o,m,0
w,w,w,.,y,y,s,n,w,l,.,c,o,m,0
w,w,w,.,s,d,k,8,8,9,9,2,.,n,e,t,0
w,w,w,.,f,u,h,u,o,z,h,e,.,c,o,m,0
w,w,w,.,s,o,h,o,y,e,s,.,c,o,m,0
w,w,w,.,f,g,j,k,.,m,a,g,i,c,n,e,t,w,o,r,k,.,r,o,0
w,w,w,.,s,h,o,p,7,7,7,7,.,d,u,a,p,p,.,c,o,m,0
w,w,w,.,7,2,3,.,s,z,j,y,1,7,8,.,c,o,m,0
w,w,w,.,p,a,y,.,o,k,1,3,2,.,c,o,m,0
w,w,w,.,1,0,1,2,3,.,c,o,m,0
w,w,w,.,6,1,5,1,2,8,.,c,o,m,0
w,w,w,.,k,0,0,6,6,6,.,c,o,m,0
w,w,w,.,l,i,a,n,x,i,n,5,8,.,p,w,0
w,w,w,.,y,y,z,j,s,h,.,c,o,m,0
w,w,w,.,9,0,5,7,.,c,o,m,0
w,w,w,.,s,h,i,j,i,2,0,1,4,.,c,o,m,0
w,w,w,.,c,h,i,n,a,-,h,n,m,u,.,n,e,t,0
w,w,w,.,9,4,q,q,.,c,c,0
w,w,w,.,j,m,.,c,y,z,h,a,n,d,i,a,n,.,c,o,m,0
w,w,w,.,e,c,o,s,d,f,.,c,o,m,0
w,w,w,.,w,o,w,.,x,x,o,x,.,n,e,t,0
w,w,w,.,h,s,h,y,a,.,c,o,m,0
w,w,w,.,1,9,7,7,7,7,.,c,o,m,0
w,w,w,.,s,h,a,i,z,b,.,c,o,m,0
w,w,w,.,a,m,2,8,2,8,.,c,o,m,0
w,w,w,.,p,c,w,y,z,q,m,.,c,o,m,0
w,w,w,.,8,9,8,9,9,.,c,o,m,0
w,w,w,.,t,o,m,h,u,a,.,i,m,e,n,g,l,y,.,c,o,m,0
w,w,w,.,b,9,9,9,6,6,.,c,o,m,0
w,w,w,.,t,u,i,j,i,a,n,j,o,b,.,c,o,m,0
w,w,w,.,j,m,m,5,6,7,.,c,o,m,0
w,w,w,.,m,.,0,0,o,o,0,0,.,c,o,m,0
w,w,w,.,m,d,1,7,7,7,.,c,o,m,0
w,w,w,.,c,a,o,c,o,c,o,.,c,o,m,0
w,w,w,.,p,j,1,1,1,6,.,c,o,m,0
w,w,w,.,h,m,y,p,s,y,.,c,n,0
w,w,w,.,q,i,g,y,w,.,d,i,q,g,t,d,.,z,q,t,g,y,p,t,.,p,w,0
w,w,w,.,j,n,h,8,6,6,.,c,o,m,0
w,w,w,.,3,6,8,.,x,y,m,z,p,.,c,o,m,0
w,w,w,.,l,e,i,s,h,e,n,.,b,l,o,g,c,n,.,c,o,m,0
w,w,w,.,0,4,1,9,.,c,d,n,2,.,p,w,0
w,w,w,.,t,y,c,y,l,2,4,5,3,4,.,c,o,m,0
w,w,w,.,d,e,d,e,w,a,n,.,c,o,m,0
w,w,w,.,j,h,0,0,0,6,.,c,o,m,0
w,w,w,.,g,u,a,l,e,j,p,c,.,c,o,m,0
w,w,w,.,w,y,c,y,.,7,8,g,o,7,8,.,c,o,m,0
w,w,w,.,4,4,7,0,0,6,.,c,o,m,0
w,w,w,.,s,w,o,-,v,r,s,.,f,-,r,a,y,.,c,o,m,0
w,w,w,.,p,u,l,i,n,y,-,c,s,.,c,o,m,0
w,w,w,.,z,q,l,.,y,a,n,s,e,1,2,3,.,c,o,m,0
w,w,w,.,t,q,t,l,9,9,9,9,.,c,o,m,0
w,w,w,.,l,a,0,6,6,.,c,o,m,0
w,w,w,.,4,5,6,.,y,n,-,u,c,i,t,y,.,c,o,m,0
w,w,w,.,o,l,q,z,z,.,c,o,m,0
w,w,w,.,b,d,.,c,t,v,w,m,.,c,o,m,0
